Question,Answers,Comment,Freq,Instructions,Render as
__鱧__,はも,"［鱧］一級
音: レイ／ライ 訓: はも
意味: 台湾鰌(タイワンドジョウ)・台湾泥鰌、タイワンドジョウ科の淡水魚名、またタイワンドジョウ科の魚の総称、同「鮦」。
烏鱧(オレイ)、カムルチー가물치韓、タイワンドジョウ科の魚。
日。",鱧 → JPDB Kanji Freq: 3496,漢字の読みを入力してください,Text
__斛__，万__斛__，木__斛__,こく,"［斛］一級
音: コク／ゴク 訓: 
意味: 容量を量る大きな枡(ます)。
容量の単位、1斛=10斗{各種単位}{新莽嘉量}{新莽嘉量}。",斛 → JPDB Kanji Freq: 3497,漢字の読みを入力してください,Text
橋頭__堡__，__堡__塁,ほう,"［堡］一級
音: ホウ／ホ 訓: 
意味: 土や石を積んで築いた砦とりで、同「堢」。",堡 → JPDB Kanji Freq: 3501,漢字の読みを入力してください,Text
__蛤__,はまぐり,"［蛤］準一級
音: コウ 訓: はまぐり
意味: 蛤(ハマグリ)、マルスダレガイ科ハマグリ属の二枚貝、中国では一般に、文蛤(ブンコウ・ウェンゴゥ)。
蛤蜊(コウリ)、シオフキガイ潮吹貝(バカガイ科バカガイ属)や蛤(ハマグリ)(マルスダレガイ科ハマグリ属)などの食用とする二枚貝の総称。
アマガエル(雨蛙)やヒキガエル蟾蜍などのカエル蛙の総称。
蛤蚧(コウカイ)、トッケイヤモリ、ヤモリ科ヤモリ属のヤモリ守宮。",蛤 → JPDB Kanji Freq: 3502,漢字の読みを入力してください,Text
"__劈__く (Sou - ハイヒール)
劈いた不条理すらも掻き消してくれ",つんざ,"［劈］一級
音: ヘキ／ヒャク 訓: つんざ・く
意味: 斧のような重い刃物で切り割(さ)く、切り裂く。
劈頭(ヘキトウ)真正面から、面と向かって頭から、最初から。",劈 → JPDB Kanji Freq: 3503,漢字の読みを入力してください,Text
__隧__道,"すい,ずい","［隧］一級
音: スイ／ズイ 訓: 
意味: 陵墓リョウボに通じる道。
地中の通路、トンネルtunnel。
道、通り道。",隧 → JPDB Kanji Freq: 3507,漢字の読みを入力してください,Text
__孟__宗竹，孔__孟__,もう,"［孟］準一級
音: モウ／ミョウ 訓: 
意味: 兄弟の中の最年長者、最年少者は「季」、年長から順に「孟・仲・季」。
四季(春夏秋冬)の最初の月、最後は「季」、孟春(モウシュン)(春の最初の月、陰暦で正月)」。
時・季節・年・時代などのはじめ。
勉(つと)める、ひたすら励(はげ)む、、孟晋(モウシン)(ひたすら前に向かって進む、邁進マイシンする)」。
、孟浪(モウロウ)、同、𥁃浪(ボウロウ)はっきりしないさま、あやふやなさま当てがないさま、当てもなく行動するさま。",孟 → JPDB Kanji Freq: 3510,漢字の読みを入力してください,Text
__覿__面，効果__覿__面，天罰__覿__面,てき,"［覿］一級
音: テキ／ジャク 訓: 
意味: (君主に)見(まみ)える、対面する、謁見エッケンする。",覿 → JPDB Kanji Freq: 3513,漢字の読みを入力してください,Text
"__柾__・正木
__柾__目・正目","まさき,まさ","［柾］準一級
音: キュウ／グ 訓: まさ
意味: 柩(ひつぎ)、遺体が収(おさ)められた棺、同「柩」。
日まさ、木目(もくめ)がまっすぐに通っているさま、またそのような木材",柾 → JPDB Kanji Freq: 3514,漢字の読みを入力してください,Text
"__漉__す，茶__漉__し，裏__漉__し
純粋な成分を採るために、細かなすきまを通過させて かすを取り除く。",こ,"［漉］準一級
音: ロク 訓: こ・す／す・く
意味: 浚(さら)う、掬(すく)い取る。
濾(こ)す、液体を網・布・紙などの目の細かいものに通す、またそうしてその目よりも大きいものと小さいものとに分ける、同「淥」。
日す・く、抄(す)く、紙を抄く。",漉 → JPDB Kanji Freq: 3515,漢字の読みを入力してください,Text
__漉__く， __漉__き返す，特__漉__き，__漉__き入れ,す,"［漉］準一級
音: ロク 訓: こ・す／す・く
意味: 浚(さら)う、掬(すく)い取る。
濾(こ)す、液体を網・布・紙などの目の細かいものに通す、またそうしてその目よりも大きいものと小さいものとに分ける、同「淥」。
日す・く、抄(す)く、紙を抄く。",漉 → JPDB Kanji Freq: 3515,漢字の読みを入力してください,Text
__銜__える,くわえ,"［銜］一級
音: カン／ゲン 訓: くつわ／くぐ・む
意味: 馬の口に咥(くわ)えさせる馬具で、金属製の棒(口に咥えさせる部分)と、その両端の轡(くつわ)や手綱(たずな)を繋ぐための環状の金具から成る、銜枚(カンバイ)、同「衘」「㘅」{乗物(馬車)}。
口に咥える、口に入れる、口に含む、同「衘」「㘅」「𠼫」「𠾑」「啣」「𠷢」。
(思いを)心に抱(いだ)く、同「啣」。
(命令などを)受ける。",銜 → JPDB Kanji Freq: 3516,漢字の読みを入力してください,Text
__鐙__（足踏み）,あぶみ,"［鐙］準一級
音: トウ 訓: あぶみ
意味: あぶみ、鞍から両側に吊るし騎手が足を載せるための馬具。
食物を盛る蓋付き脚付きの素焼きの器、同「豆」{食器}。
明かりを灯(とも)すため照明具、同簡「灯」{什器(照明具)}。",鐙 → JPDB Kanji Freq: 3517,漢字の読みを入力してください,Text
__忸__怩，内心__忸__怩,じく,"［忸］一級
音: ジク／ニク 訓: 
意味: 恥じる、恥じ入る、恥ずかしく思う、忸怩(ジクジ)、同「𩈇」。
慣れる、習慣になる、同「狃」。",忸 → JPDB Kanji Freq: 3518,漢字の読みを入力してください,Text
裏曲・裏__矩__,かね,"［矩］準一級
音: ク 訓: のり／かね
意味: 直線や直角を正しく描くまた測るための定規ジョウギ、「指矩さしがね」、正円を描く道具は「規」。
基準・標準となるもの、基準・標準とすべき決まりごと。
規矩(キク)コンパスcompassと物差しruler行動や判断・評価などの則(のっと)るべき基準。",矩 → JPDB Kanji Freq: 3519,漢字の読みを入力してください,Text
__鹵__獲，__鹵__獲品,ろ,"［鹵］一級
音: ロ／ル 訓: 
意味: 塩分を含んだ土、また土地、同「塷」「滷」「瀂」。
土中の塩分が結晶化した天然の塩、岩塩、海水などを精製して作ったものを「塩」。
塩気、塩分を含む、塩辛い、同「塷」「滷」。
捕らえる、捕らえて奪う、同「擄」。
壁のように木や板を組んだ大きな盾たて、同「樐(櫓)」。
言葉や頭の回転が鈍(のろ)いさま、鈍間(のろま)なさま、同「魯」。",鹵 → JPDB Kanji Freq: 3522,漢字の読みを入力してください,Text
__躁__鬱病，__躁__狂,そう,"［躁］一級
音: ソウ 訓: 
意味: そわそわと落ち着きがないさま、がやがやと騒々しいさま、「平静ではない」「平常の動きではない」の意。
ちょこまかと落ち着きなく走り回るさま、同「趮」。",躁 → JPDB Kanji Freq: 3523,漢字の読みを入力してください,Text
推__敲__,こう,"［敲］一級
音: コウ／キョウ 訓: たた・く
意味: こつこと(とんとんと)短く繰り返し叩(たた)く、撃(う)つ、敲擊(コウゲキ)(撃つ)」、敲扑(コウボク)(鞭打つ)」、推敲(スイコウ)(押し或いは叩く文章・字句を磨くために練り直しを繰り返すこと)」、同「搞」「䯨」「摮」「𢿣」。",敲 → JPDB Kanji Freq: 3524,漢字の読みを入力してください,Text
鸚__鵡__返し，鸚__鵡__，鸚__鵡__貝,む,"［鵡］準一級
音: ブ／ム 訓: 
意味: 鸚鵡(オウム)、オウム科の鳥。",鵡 → JPDB Kanji Freq: 3525,漢字の読みを入力してください,Text
無__辜__,こ,"［辜］一級
音: コ／ク 訓: 
意味: 罪、重い罪、厳(きび)しい責めを負うべき罪。
磔(はりつけ)にする、磔にして晒(さら)す、同「㱠」。
無辜(ムコ)、負うべき責めや罪がないこと。
辜負(コフ)、人の好意や期待などに背(そむ)く、また無にする。",辜 → JPDB Kanji Freq: 3527,漢字の読みを入力してください,Text
__鯵__,あじ,"［鯵］準一級
音: ソウ／サン／シン 訓: あじ
意味: 生(なま)の魚の臭(にお)い、生臭い、同「鱢」。
アジ鯵、アジ科の海水魚の総称。",鯵 → JPDB Kanji Freq: 3528,漢字の読みを入力してください,Text
忸__怩__，内心忸__怩__,じ,"［怩］一級
音: ジ／ニ 訓: 
意味: 恥じる、恥じ入る、恥ずかしく思う、忸怩(ジクジ)。",怩 → JPDB Kanji Freq: 3529,漢字の読みを入力してください,Text
帯に短し__襷__に長し，__襷__掛け，__襷__,たすき,"［襷］一級
音: たすき 訓: 
意味: 日袖(そで)をたくし上げる紐(ひも)、肩から腋(わき)の下に斜めに掛ける紐。",襷 → JPDB Kanji Freq: 3531,漢字の読みを入力してください,Text
"__頤__，__頤__で蠅を追う
〔雅〕（した）あご。",おとがい,"［頤］一級
音: イ 訓: おとがい
意味: 口腔コウコウ(口の中の空洞部分)上下の骨・筋肉・皮膚などの組織の総称、日本でいう顎(あご)、同「頜」「𦣝」{人体(頭部)}。
養(やしな)う、養い育てる。",頤 → JPDB Kanji Freq: 3532,漢字の読みを入力してください,Text
波__瀾__万丈,らん,"［瀾］一級
音: ラン 訓: 
意味: 大きな波、幾重にも繰り返し打ち寄せる大きな波。
水面にできる波紋、漣(さざなみ)",瀾 → JPDB Kanji Freq: 3533,漢字の読みを入力してください,Text
"__胚__
〘生〙たまごの黄身やたねの中にあって、ひなや芽になる小さな部分。",はい,"［胚］一級
音: ハイ／ヘ 訓: 
意味: 懐妊して一カ月以内の子、まだ肌や肉の組織が出来上がっていない子、三カ月が経った子は「胎」。
生物や物事が生まれたばかりで、まだしっかりとした形になっていない状態、物事の端緒
胚胎(ハイタイ)身籠る、妊娠する物事の始まり、またその兆(きざ)し。",胚 → JPDB Kanji Freq: 3534,漢字の読みを入力してください,Text
__蛋__白質，__蛋__白,たん,"［蛋］準一級
音: タン／ダン 訓: 
意味: 卵、鳥などの卵。
中国南方の福建省・広東省・広西壮族自治区・海南省などの沿海で水上(船上)生活をする人達、疍民タンミン、同「疍」「蜑」。",蛋 → JPDB Kanji Freq: 3535,漢字の読みを入力してください,Text
"__誦__〔文〕声を出して読む。
「経文(きょうもん)を━する」",しょう,"［誦］一級
音: ショウ／ズ／ジュ 訓: とな・える／そらん・ずる
意味: 声に出して読む、朗読(ロウドク)する、同「諷」。
声に出して話す、説明する。
暗唱アンショウする、書物などを暗記して、それを見ずに読む、背誦(ハイショウ)。",誦 → JPDB Kanji Freq: 3536,漢字の読みを入力してください,Text
惨憺，苦心__惨憺__,たん,"［撻］一級
音: タツ／タチ 訓: 
意味: 鞭(むち)や棒で打つ、打ち据える、鞭打つ、同「韃」。
鞭打って励ます。","撻 → JPDB Kanji Freq: 3537
憺 → JPDB Kanji Freq: 3538",漢字の読みを入力してください,Text
__幟__，鯉__幟__,のぼり,"［幟］一級
音: シ 訓: のぼり
意味: 目印のために立てる旗、日本では縦長の旗を指すことが多い。",幟 → JPDB Kanji Freq: 3539,漢字の読みを入力してください,Text
"「財布を__掏__る」 「__掏__り取る」
人の持っている金品を気付かれないように盗み取る。",す,"［掏］一級
音: トウ／ドウ 訓: す・る
意味: 中の物を手で探り取り出す、同「搯」「捾」。
す・る、人の懐から金品を抜き取る。",掏 → JPDB Kanji Freq: 3541,漢字の読みを入力してください,Text
__籤__を引く，当たり__籤__，宝__籤__，当たり__籤__,くじ,"［籤］一級
音: セン 訓: くじ／ひご
意味: 竹を切り削り細長くしたもの、竹籤(たけひご)、同「䉔」「𥵞」「𥷪」。
竹を切り削り細長くして先を尖らせたもの、竹串(たけぐし)。
将来・未来(現在が続いて行ったその先)に起こること、同「驗」。
文字や番号が書いてある吉凶を占う細長い竹の札また棒。",籤 → JPDB Kanji Freq: 3542,漢字の読みを入力してください,Text
文質__彬彬__,ひん,"［彬］準一級
音: ヒン 訓: 
意味: 文ブン(紋様や文章など表面に現れ目に見えるもの)と質シツ(外からは見えない中身、内容)が共に優れているさま、文と質が調和しているさま、同「斌」「份」、文質彬彬(ブンシツヒンピン)。",彬 → JPDB Kanji Freq: 3544,漢字の読みを入力してください,Text
