Question,Answers,Comment,freq_jpdb,moyenne_freq
田麩,"でんぶ",読みを入力してください,264834,1833
直根,"ちょっこん",読みを入力してください,264838,373
水蛸,"みずだこ",読みを入力してください,264875,1618
一向,"いっこう,ひたぶる,ひたすら",読みを入力してください,264901,46
代引,"だいびき,だいひき",読みを入力してください,264914,142
喫烟,"きつえん",読みを入力してください,264926,2549
爽秋,"そうしゅう",読みを入力してください,264942,1347
戯笑,"ぎしょう",読みを入力してください,264951,787
抗躁,"こうそう",読みを入力してください,265000,2194
軍礼,"ぐんれい",読みを入力してください,265014,331
抃舞,"べんぶ",読みを入力してください,265018,3304
通券,"つうけん",読みを入力してください,265025,833
軽鴨,"かるがも",読みを入力してください,265039,1381
係合,"けいごう",読みを入力してください,265056,190
回国,"かいこく",読みを入力してください,265059,74
脳回,"のうかい",読みを入力してください,265069,467
永延,"えいえん",読みを入力してください,265072,1089
入格,"にゅうかく",読みを入力してください,265075,190
契情,"けいせい",読みを入力してください,265123,642
農牧,"のうぼく",読みを入力してください,265151,1509
色斑,"いろむら",読みを入力してください,265190,1309
難件,"なんけん",読みを入力してください,265192,346
偏波,"へんぱ",読みを入力してください,265206,1258
尾錠,"びじょう",読みを入力してください,265219,1391
次表,"じひょう",読みを入力してください,265230,188
倩々,"つらつら",読みを入力してください,265237,5000
矢刃,"しじん",読みを入力してください,265263,1091
顔謝,"がんしゃ",読みを入力してください,265268,307
幣串,"へいぐし",読みを入力してください,265269,2236
脱硫,"だつりゅう",読みを入力してください,265270,1705
雑戸,"ざっこ,ぞうこ",読みを入力してください,265317,690
多肉,"たにく",読みを入力してください,265334,305
肝葉,"かんよう",読みを入力してください,265344,776
飲泉,"いんせん",読みを入力してください,265387,652
障蔽,"しょうへい",読みを入力してください,265391,1636
経伝,"けいでん",読みを入力してください,265418,293
帆翔,"はんしょう",読みを入力してください,265439,1750
角回,"かくかい",読みを入力してください,265446,437
再議,"さいぎ",読みを入力してください,265450,387
藩黌,"はんこう",読みを入力してください,265470,3347
鼻汗,"はなあせ",読みを入力してください,265486,998
障屏,"しょうへい",読みを入力してください,265491,2073
寡夫,"かふ",読みを入力してください,265500,1451
引物,"いんぶつ",読みを入力してください,265505,98
訪韓,"ほうかん",読みを入力してください,265506,1186
溝水,"どぶみず",読みを入力してください,265507,1150
木端,"こば,こっぱ",読みを入力してください,265530,446
晩霜,"おそじも,ばんそう",読みを入力してください,265532,1801
宿祢,"すくね",読みを入力してください,265543,2199
除伐,"じょばつ",読みを入力してください,265554,1048
垂心,"すいしん",読みを入力してください,265556,727
梟将,"きょうしょう",読みを入力してください,265563,1756
内税,"うちぜい",読みを入力してください,265578,748
慶庵,"けいあん",読みを入力してください,265582,2072
捨山,"すてやま",読みを入力してください,265587,397
侠女,"きょうじょ",読みを入力してください,265591,1477
唖蝉,"おしぜみ",読みを入力してください,265640,2564
側路,"そくろ",読みを入力してください,265643,519
朝虹,"あさにじ",読みを入力してください,265647,1089
隨分,"ずいぶん",読みを入力してください,265658,2505
割注,"わりちゅう",読みを入力してください,265731,531
羞悪,"しゅうお",読みを入力してください,265772,1126
搔痒,"そうよう",読みを入力してください,265779,2301
準的,"じゅんてき",読みを入力してください,265790,315
泛子,"うき",読みを入力してください,265818,1980
穎悟,"えいご",読みを入力してください,265873,2925
殄滅,"てんめつ",読みを入力してください,265874,3343
観視,"かんし",読みを入力してください,265878,403
総点,"そうてん",読みを入力してください,265888,439
解式,"かいしき",読みを入力してください,265892,296
嘉魚,"いわな",読みを入力してください,265932,1511
空茶,"からちゃ",読みを入力してください,265946,328
脈所,"みゃくどころ",読みを入力してください,265986,753
音栓,"おんせん",読みを入力してください,265988,1309
内質,"ないしつ",読みを入力してください,265993,310
風雲,"かざぐも,かぜくも,ふううん",読みを入力してください,266001,627
薄様,"うすよう",読みを入力してください,266016,432
異字,"いじ",読みを入力してください,266021,537
楯状,"たてじょう",読みを入力してください,266031,1509
換毛,"かんもう",読みを入力してください,266045,836
新香,"しんこう,しんこ",読みを入力してください,266052,403
馬盥,"ばだらい,うまだらい",読みを入力してください,266055,1883
晒首,"さらしくび",読みを入力してください,266057,1055
相番,"あいばん",読みを入力してください,266064,151
道導,"みちしるべ",読みを入力してください,266070,436
漫語,"まんご",読みを入力してください,266081,782
弱行,"じゃっこう",読みを入力してください,266095,310
聯繋,"れんけい",読みを入力してください,266114,2062
照査,"しょうさ",読みを入力してください,266128,678
断機,"だんき",読みを入力してください,266142,256
寒烟,"かんえん",読みを入力してください,266145,2247
承暦,"じょうりゃく,しょうりゃく",読みを入力してください,266154,1490
掌骨,"しょうこつ",読みを入力してください,266177,1262
書跡,"しょせき",読みを入力してください,266183,484
