Question,Answers,Comment,Freq,Instructions,Render as
__頭__，__頭__文字，旗__頭__,かしら,"［頭］九級
音: トウ／ズ／ト 訓: あたま／こうべ／かしら／かみ
意味: 身体の最上部(四足・多足の動物の場合は先端部)、胴体の肩よりも上(先)にある部分{人体(頭部)}。
物事の端(はじ)、物事の始まり(先端、最初)や終わり(後端、最終)、先頭(セントウ)、冒頭(ボウトウ)。
集団の最も上に立つ人、集団の長、、頭領(トウリョウ)。
家畜や大形の獣を数える語。
他の語の後に付けてさまざまな熟語を作る、、口頭(コウトウ)(口で伝える)」、心頭(シントウ)(心の内)」、念頭(ネントウ)(胸の内)」、石頭(セキトウ)(石や岩)」、街頭(ガイトウ)(大通りが交差するところ)」。",頭 → JPDB Kanji Freq: 171,漢字の読みを入力してください,Text
__頭__，__頭__金，__頭__打ち,あたま,"［頭］九級
音: トウ／ズ／ト 訓: あたま／こうべ／かしら／かみ
意味: 身体の最上部(四足・多足の動物の場合は先端部)、胴体の肩よりも上(先)にある部分{人体(頭部)}。
物事の端(はじ)、物事の始まり(先端、最初)や終わり(後端、最終)、先頭(セントウ)、冒頭(ボウトウ)。
集団の最も上に立つ人、集団の長、、頭領(トウリョウ)。
家畜や大形の獣を数える語。
他の語の後に付けてさまざまな熟語を作る、、口頭(コウトウ)(口で伝える)」、心頭(シントウ)(心の内)」、念頭(ネントウ)(胸の内)」、石頭(セキトウ)(石や岩)」、街頭(ガイトウ)(大通りが交差するところ)」。",頭 → JPDB Kanji Freq: 171,漢字の読みを入力してください,Text
__頭__を振る,かぶり,"［頭］九級
音: トウ／ズ／ト 訓: あたま／こうべ／かしら／かみ
意味: 身体の最上部(四足・多足の動物の場合は先端部)、胴体の肩よりも上(先)にある部分{人体(頭部)}。
物事の端(はじ)、物事の始まり(先端、最初)や終わり(後端、最終)、先頭(セントウ)、冒頭(ボウトウ)。
集団の最も上に立つ人、集団の長、、頭領(トウリョウ)。
家畜や大形の獣を数える語。
他の語の後に付けてさまざまな熟語を作る、、口頭(コウトウ)(口で伝える)」、心頭(シントウ)(心の内)」、念頭(ネントウ)(胸の内)」、石頭(セキトウ)(石や岩)」、街頭(ガイトウ)(大通りが交差するところ)」。",頭 → JPDB Kanji Freq: 171,漢字の読みを入力してください,Text
__頭__を垂れる,こうべ,"［頭］九級
音: トウ／ズ／ト 訓: あたま／こうべ／かしら／かみ
意味: 身体の最上部(四足・多足の動物の場合は先端部)、胴体の肩よりも上(先)にある部分{人体(頭部)}。
物事の端(はじ)、物事の始まり(先端、最初)や終わり(後端、最終)、先頭(セントウ)、冒頭(ボウトウ)。
集団の最も上に立つ人、集団の長、、頭領(トウリョウ)。
家畜や大形の獣を数える語。
他の語の後に付けてさまざまな熟語を作る、、口頭(コウトウ)(口で伝える)」、心頭(シントウ)(心の内)」、念頭(ネントウ)(胸の内)」、石頭(セキトウ)(石や岩)」、街頭(ガイトウ)(大通りが交差するところ)」。",頭 → JPDB Kanji Freq: 171,漢字の読みを入力してください,Text
__東__，__東__側,"あずま,ひがし","［東］九級
音: トウ／ツウ 訓: ひがし／あずま
意味: 太陽が昇る方角、沈む方角を「西」。",東 → JPDB Kanji Freq: 170,漢字の読みを入力してください,Text
__元__，__元__帳，家__元__,もと,"［元］九級
音: ゲン／ゴン／ガン 訓: もと
意味: 物事の発端ホッタン、起源、始まり、元年(ガンネン)。
物事の基(もと)となるもの、根本コンポン。
物事の先頭にあるもの、頭(かしら)、元首(ゲンシュ)。
王朝名、正式名は「大元」、1271年～1368年、都を大都ダイト(現北京)に置き、現中国と現モンゴル国、現(ロシア)東部を版図とした{元代}。",元 → JPDB Kanji Freq: 169,漢字の読みを入力してください,Text
"__正__に，__正__しく，__正__夢
①［正に］〔まちがいなく〕たしかに。
「━そのとおりだ・上記━領収いたしました」
②［当に］〔文〕当然。
「━決行すべきことだ」
③［将に］今にも。もうすぐ。
「━死のうとしている」",まさ,"［正］十級
音: セイ／ショウ 訓: ただ・す／ただ・しい／まさ・に／まさ・しく
意味: まっすぐなさま、曲がり・歪(ゆが)み・偏(かたよ)りなどがないさま。
他のものが雑(ま)じっていないさま、また混(ま)じっていないさま、また交(ま)じっていないさま。
本来の、適切な、本来の或いは適切な形や様子であるさま。
道理や規則などに合っているさま、またそのようにする、同「政」。
ちょうど、ぴったり。
組織・役目・職務などの長チョウ。
一年の始まりの月。
数(かず)で零(レイ、ゼロzero)よりも大きいこと、小さい数は「負」。
10の40乗{数字}。",正 → JPDB Kanji Freq: 168,漢字の読みを入力してください,Text
__正__す，__正__しい，__正__しさ,ただ,"［正］十級
音: セイ／ショウ 訓: ただ・す／ただ・しい／まさ・に／まさ・しく
意味: まっすぐなさま、曲がり・歪(ゆが)み・偏(かたよ)りなどがないさま。
他のものが雑(ま)じっていないさま、また混(ま)じっていないさま、また交(ま)じっていないさま。
本来の、適切な、本来の或いは適切な形や様子であるさま。
道理や規則などに合っているさま、またそのようにする、同「政」。
ちょうど、ぴったり。
組織・役目・職務などの長チョウ。
一年の始まりの月。
数(かず)で零(レイ、ゼロzero)よりも大きいこと、小さい数は「負」。
10の40乗{数字}。",正 → JPDB Kanji Freq: 168,漢字の読みを入力してください,Text
__別__れる，__別__れ,わか,"［別］七級
音: ヘツ／ベチ／ベツ 訓: わか・れる／わか・つ／わ・ける
意味: 切って分(わ)ける、分離する、分けて離す、分けたものが繋(つな)がっていない状態にする。
分かれる、分かれ離れる。
他と繋がりがない、他とは違う、異なる。
他(ほか)の～(別の～)、～以外に(～とは別に)、その上に(～とは別に)。
俗～してはならない、～するな。",別 → JPDB Kanji Freq: 167,漢字の読みを入力してください,Text
__空__っぽ，__空__手，__空__手形,から,"［空］十級
音: コウ／クウ 訓: そら／から／あ・く／あ・ける／す・く／うつ・ろ／むな・しい
意味: (中に)何もない、何も含まれていない、虚(うつ)ろなさま。
何もないところ、天と地の間(あいだ)。",空 → JPDB Kanji Freq: 166,漢字の読みを入力してください,Text
__空__，__空__色，青__空__,そら,"［空］十級
音: コウ／クウ 訓: そら／から／あ・く／あ・ける／す・く／うつ・ろ／むな・しい
意味: (中に)何もない、何も含まれていない、虚(うつ)ろなさま。
何もないところ、天と地の間(あいだ)。",空 → JPDB Kanji Freq: 166,漢字の読みを入力してください,Text
__空__ける，__空__く，__空__き巣,あ,"［空］十級
音: コウ／クウ 訓: そら／から／あ・く／あ・ける／す・く／うつ・ろ／むな・しい
意味: (中に)何もない、何も含まれていない、虚(うつ)ろなさま。
何もないところ、天と地の間(あいだ)。",空 → JPDB Kanji Freq: 166,漢字の読みを入力してください,Text
"__空__く，お腹が__空__く
①中を満たすものが少なくなる。
「おなかが━・電車が━（↔混む）」
②ひまになる。
「手が━」",す,"［空］十級
音: コウ／クウ 訓: そら／から／あ・く／あ・ける／す・く／うつ・ろ／むな・しい
意味: (中に)何もない、何も含まれていない、虚(うつ)ろなさま。
何もないところ、天と地の間(あいだ)。",空 → JPDB Kanji Freq: 166,漢字の読みを入力してください,Text
__父__，__父__親,ちち,"［父］九級
音: フ／ブ／ホ 訓: ちち
意味: 男親(おとこおや)、家長カチョウ。
家族・親族・種族・民族などを率(ひき)いる男性。
名前の後に付けて用いる男子の美称、同「甫」。
年長また老年の男性に対する敬称。
ちち、部首名。",父 → JPDB Kanji Freq: 165,漢字の読みを入力してください,Text
