Question,Answers,Comment,Instructions
"裏腹
 1. あの双子は外見はそっくりだが全く__裏腹__の性格をしている。 
 2. 地図を見ると商店街と住宅街は駅から__裏腹__の方角にあるようだ。 
 3. 前向きな言葉とは__裏腹__に課長の態度は消極的で計画は一向に進まない。 
 4. みんなが私を見るので変だと思ったらセーターを__裏腹__に着ていた。",3,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"耐えがたい
 1. 今年の夏は例年になく気温が上がり毎日__耐えがたい__暑さが続いている。 
 2. このお菓子は湿気に__耐えがたい__ので開封したら早めに食べたほうがいい。 
 3. そんなぜいたくな暮らしをしていたらすぐに貯金が__耐えがた__くなるだろう。 
 4. この自転車は何度も修理して使っていたがもう__耐えがたい__ようだ。",1,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"携わる
 1. 来年高校を受験するので現在受験勉強に__携わって__います。 
 2. 私は企業で薬品の開発に__携わって__おり日々研究に追われている。 
 3. 仕事を辞めて自由な時間ができたので新しい趣味に__携わり__はじめた。 
 4. 今日は午前中は来客と面会し午後は2時間企画会議に__携わる__予定だ。",2,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"人一倍
 1. 村田さんが自分の会社を持てたのはこれまで__人一倍__努力してきたからだ。 
 2. あの人は大切なお客様なので__人一倍__上等なワインでもてなしたい。 
 3. 弟は子どものころから体が大きくて身長はいつもクラスで__人一倍__だった。 
 4. タレントの中村さんの司会が好評でこの番組の視聴率は__人一倍__だ。",1,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"復旧
 1. 長く待たされたが雨で中断された野球の試合がもうすぐ__復旧__するらしい。 
 2. あの二人はけんかしても必ず__復旧__するので本当は仲がいいのだろう。 
 3. 今年の冬はひどい風邪をひいてしまい仕事になかなか__復旧__できなかった。 
 4. 昨夜から停電が続いていたが先ほど1) 2時間振りにようやく__復旧__した。",4,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"とっくに
 1. このへんには、__とっくに__大きいお寺があった。 
 2. 山田さんなら__とっくに__帰りました。 
 3. あのときのことを今ごろ謝っても__とっくに__遅いよ。 
 4. さっきから電話が__とっくに__鳴りっぱなしだ。",2,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"まちまち
 1. うちの家族は夕食をとる時間な__まちまちだ__。 
 2. 自分用と贈り物用を__まちまち__につ包んでもちった。 
 3. この花束は__まちまち__な色が混ざっていてきれいだね。 
 4. 営業時間や定休日は、__まちまち__の店舗で異なります。",1,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"ゆとり
 1. 参加者が多かったので、資料の__ゆとり__はあと一枚だけです。 
 2. 子供が生まれてからは経済的に__ゆとり__がなくなった 
 3. レポート提出まで、あと一日だけ__ゆとり__をください。 
 4. すでにかなり譲歩したので、これ以上交渉の__ゆとり__はない。",2,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"配布
 1. インターネットでは、最新ニュースがすくに__配布__される。 
 2. 携帯電話の電波は、どこにいても__配布__だれる。 
 3. ご購入いただいた商品は、ご自宅まで__配布__いたします。 
 4. あの店では今、化粧品の無料サンプルを__配布__している。",4,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"質素
 1. この文章は__質素__で、とてもわかりやすい。 
 2. もう尐し値段の__質素__なツアーはありませんか。 
 3. 経験は__質素__でも、やる気のある人を採用したい。 
 4. 無駄なものは買わずに、__質素__な生活を送っている。",4,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"見失う
 1. 相手チームのわずかなすきを__見失わず__、点を取った。 
 2. 何度もチェックしたはずなのに、間違いを__見失っていた__。 
 3. 先生は、最後まで私たちを__見失わずに__指導してくれた。 
 4. よそ見をしながら歩いていから、友達を__見失ってしまった__。",4,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"要望
 1. 宇宙飛行士になるという子どものころからの__要望__がついに実現した。 
 2. 市民の__要望__で、交通量の多い道に新たに道路標識が設置された。 
 3. 必要な書類をすべて窓口に出せば、パスポートの__要望__ができる。 
 4. 進学か就職か迷っていたが、両親と相談し、担当の先生に進学の__要望__を出した。",2,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"覆す
 1. どんなに若いころに戻りたくても、年齢を__覆す__ことはできない。 
 2. 予定を__覆し__てもいいなら、先に買い物に行きましょう。 
 3. 記入後はアンケート用紙を__覆し__して、裏面を上にして置いてください。 
 4. これまでの定説を__覆す__ような新しい研究結果が発表された。",4,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"繁盛
 1. 駅前のスーパーは安いと評判で、とても__繁盛__している。 
 2. 都心に向かう道路は通勤ラッシュの車で__繁盛__し、なかなか前に進まない。 
 3. 久しぶりの同窓会は、歌やおしゃべりで大いに__繁盛__した。 
 4. この国の経済は10年の間に急速に__繁盛__してきた。",1,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
"くじける
 1. 年を取っても体力が__くじけない__よう、毎日運動している。 
 2. 庭の草花が暑さで__くじけない__よう、一日に何度も水をやっている。 
 3. 失敗して__くじけそう__になった時、親友が励ましてくれた。 
 4. 今は晴れているが、午後は天気が__くじけそう__だから、傘を持っていこう。",3,,問題4\次の言葉の使い方として最もよいものを、1・2・3・4から一つ選 びなさい。
