Question,Answers,Comment,Freq,Instructions,Render as
__黒__板，漆__黒__，暗__黒__,コク,"［黒］九級
音: コク 訓: くろ／くろ・い
意味: 煙突の中に溜(た)まる煤(すす)の色。
光りがなく暗い、暗闇。
善悪の悪、善は「白」。
くろ、くろへん、部首名。",黒 → JPDB Kanji Freq: 352,漢字の読みを入力してください,Text
__駅__長，__駅__伝，貨物__駅__,エキ,"［駅］八級
音: エキ／ヤク 訓: 
意味: 宿場しゅくば、街道の要所に置かれる旅人の宿泊所・休息所や荷物・人が乗り継ぐための人馬の手配所が設けられたところ、中継所。
宿場ごとに配置しておく乗り継ぎ用の馬、驛馬(エキマ)。
駱駅(ラクエキ)、人馬が次から次へと絶えることがないさま、同「絡繹」。",駅 → JPDB Kanji Freq: 351,漢字の読みを入力してください,Text
__礼__儀，謝__礼__，無__礼__,レイ,"［礼］八級
音: レイ／ライ 訓: 
意味: 社会生活をする上での作法や決まり事、禮儀・礼儀(レイギ)(正式な・正規の作法)」、拜禮・拝礼(ハイレイ)(お辞儀の作法)」、禮拜・礼拝(レイハイ)(作法に則ってお辞儀をすること)」、祭禮・祭礼(サイレイ)(祭りの儀式)」。
贈り物、、禮物・礼物(レイモツ)(贈り物)」",礼 → JPDB Kanji Freq: 350,漢字の読みを入力してください,Text
__礼__賛，__礼__記,ライ,"［礼］八級
音: レイ／ライ 訓: 
意味: 社会生活をする上での作法や決まり事、禮儀・礼儀(レイギ)(正式な・正規の作法)」、拜禮・拝礼(ハイレイ)(お辞儀の作法)」、禮拜・礼拝(レイハイ)(作法に則ってお辞儀をすること)」、祭禮・祭礼(サイレイ)(祭りの儀式)」。
贈り物、、禮物・礼物(レイモツ)(贈り物)」",礼 → JPDB Kanji Freq: 350,漢字の読みを入力してください,Text
__師__匠，教__師__，医__師__,シ,"［師］六級
音: シ 訓: 
意味: 兵士数を基にした軍隊の規模の単位、軍隊、周朝(西周、前11世紀～前771年)では2。",師 → JPDB Kanji Freq: 349,漢字の読みを入力してください,Text
__遠__近，永__遠__，敬__遠__,エン,"［遠］九級
音: エン／オン 訓: とお・い
意味: 場所や時間などが遥(はる)かに離れている、間(あいだ)が大きく空(あ)いている。
間を離す、大きく空ける。
関係が薄い。",遠 → JPDB Kanji Freq: 348,漢字の読みを入力してください,Text
読__経__，__経__文，お__経__，写__経__,キョウ,"［経］六級
音: ケイ／キョウ／キン 訓: たていと／へ・る／た・つ
意味: たていと、布の縦方向の糸、横は「緯」。
南北の方向、東西は「緯」。
筋道、筋が通っている。
筋が通っていて変わることがない、常に。
どんな場合も変わることがない方向や方法、道理。
筋道に従って治める、管理する。
へ・る、ある場所を通る。
た・つ、時が通り過ぎる。",経 → JPDB Kanji Freq: 347,漢字の読みを入力してください,Text
__経__費，__経__済，__経__験,ケイ,"［経］六級
音: ケイ／キョウ／キン 訓: たていと／へ・る／た・つ
意味: たていと、布の縦方向の糸、横は「緯」。
南北の方向、東西は「緯」。
筋道、筋が通っている。
筋が通っていて変わることがない、常に。
どんな場合も変わることがない方向や方法、道理。
筋道に従って治める、管理する。
へ・る、ある場所を通る。
た・つ、時が通り過ぎる。",経 → JPDB Kanji Freq: 347,漢字の読みを入力してください,Text
__剣__道，__剣__舞，刀__剣__,ケン,"［剣］四級
音: ケン／コン 訓: つるぎ
意味: 両刃(もろは)のまっすぐな刀、片刃は「刀」{武器(刀剣槍)}。",剣 → JPDB Kanji Freq: 346,漢字の読みを入力してください,Text
__血__液，__血__統，鮮__血__,ケツ,"［血］八級
音: ケツ／ケチ 訓: ち
意味: 動物の体内を循環し養分や老廃物を運ぶ役目をする液体。
同じ親を持つ人、またその人たちの代々の繋(つな)がり。
血気(ケッキ)、体を維持する血液と体を動かす気力、意気イキ盛んなさま。
(血を流すような)苦しみ、(血がにじむような)辛(つら)さや厳(きび)しさ、(血が混じるような)痛みや悲しみ。
血祭(ケッサイ)、生贄(いけにえ、犠牲ギセイとする家畜の血を供える祭礼。
ち、ちへん、部首名。",血 → JPDB Kanji Freq: 345,漢字の読みを入力してください,Text
__格__式，規__格__，性__格__,カク,"［格］六級
音: カク／キャク／コウ 訓: 
意味: 長く伸びた木の枝、その枝が交差するさま。
四角い枠(わく)、四角く枠をはめる。
ものの外枠、規則や基準。
限界(外枠)まで至る、行き着く、窮(きわ)まる、同「𢓜」。
品位、人や物の良し悪しの程度。
殴り合う、取っ組み合って殴り合う、同「挌」。",格 → JPDB Kanji Freq: 344,漢字の読みを入力してください,Text
"__格__子
❶細い木や竹を、縦横に組んで、まどや戸につけたもの。
❷縦横のすじの模様。チェック。",コウ,"［格］六級
音: カク／キャク／コウ 訓: 
意味: 長く伸びた木の枝、その枝が交差するさま。
四角い枠(わく)、四角く枠をはめる。
ものの外枠、規則や基準。
限界(外枠)まで至る、行き着く、窮(きわ)まる、同「𢓜」。
品位、人や物の良し悪しの程度。
殴り合う、取っ組み合って殴り合う、同「挌」。",格 → JPDB Kanji Freq: 344,漢字の読みを入力してください,Text
__告__示，__告__白，報__告__,コク,"［告］六級
音: コウ／コク 訓: つ・げる
意味: (下位者が上位者に、また人に)～であると(～であることを)知らせる、伝える、報告(ホウコク)、上位者が下位者に対して告げるのは「誥」。
上位者が下位者に知らしめる、また教え諭(さと)す、本来は「誥」。
役所に訴え出る、願い出る、申し出る、告訴(コクソ)。
役人が休暇などの願い事を申し出る、申請する、同「勂」。",告 → JPDB Kanji Freq: 343,漢字の読みを入力してください,Text
__仲__介，__仲__裁，伯__仲__,チュウ,"［仲］七級
音: チュウ／ジュウ 訓: なか
意味: 間(あいだ)、中なか、中間、上位と下位の間、長子と末子の間の子、上下・高低・大小などの間に位置する人、始まりと終わりの中間、同「中」。
人と人の間に立って互いの求めや言い分を取り纏(まと)める、仲介(チュウカイ)。
日人と人の関係や付き合いの程度、間柄(あいだがら)。",仲 → JPDB Kanji Freq: 342,漢字の読みを入力してください,Text
__背__後，__背__景，腹__背__,ハイ,"［背］五級
音: ハイ／ヘ 訓: そむ・く／せい／せ
意味: 体の後ろ側の肩から腰までの部分、腹の反対側、裏側、「自分からは見えない部分」をいう{人体(全身)}。
荷や仕事などを担(にな)う、負(お)う。
相手が見えない方を向く、相手が見えなくなる方に行く、(相手に背を見せて)離れて行く、気持ちが離れる。
指示や命令や期待・予想などに反する。
(書かれたものを見ずに)暗唱する。
(背骨や屋根の棟のように)高みが連なっている所。
日せい、せ、身長、高さ。",背 → JPDB Kanji Freq: 341,漢字の読みを入力してください,Text
__係__累，__係__争，関__係__,ケイ,"［係］八級
音: ケイ／ゲ 訓: かか・る／かか・わる／かかり
意味: 切れている糸を(途切れているものを)繋(つな)ぐ、繋いで結び付ける、途切れないように継(つ)ぐ、同「系」。
関わる、関わりを持つ、繋がりを持つ、同「系」。
簡「系」。
日かかり、受け持ち。",係 → JPDB Kanji Freq: 340,漢字の読みを入力してください,Text
__形__態，__形__成，図__形__,ケイ,"［形］九級
音: ケイ／ギョウ 訓: かたち／かた／なり
意味: ものの表に現れた姿、外観。
ものの表の様子、状態。
型、様式。",形 → JPDB Kanji Freq: 339,漢字の読みを入力してください,Text
__形__相，人__形__,ギョウ,"［形］九級
音: ケイ／ギョウ 訓: かたち／かた／なり
意味: ものの表に現れた姿、外観。
ものの表の様子、状態。
型、様式。",形 → JPDB Kanji Freq: 339,漢字の読みを入力してください,Text
__夢__幻，__夢__中，悪__夢__,ム,"［夢］六級
音: ボウ／ム 訓: ゆめ
意味: 睡眠中に見る幻覚・幻像、またそれを見る、同「㝱」。
ぼんやりとしてるさま
(現実のものとなるかどうか分からないが)実現させたいという思い、空想",夢 → JPDB Kanji Freq: 338,漢字の読みを入力してください,Text
__飲__料，__飲__食，痛__飲__,イン,"［飲］八級
音: イン／オン 訓: の・む
意味: 液状のもの(水・酒・汁など)を口に入れ噛(か)まずに嚥下、咽下(エンカ・エンゲ)する、またそのようにして体に取り入れる水・酒・汁など、同「㱃」、噛(か)んで胃に入れるのは「食」。
腹にしまう、腹にしまって表に出さない。",飲 → JPDB Kanji Freq: 337,漢字の読みを入力してください,Text
__料__金，__料__理，材__料__,リョウ,"［料］七級
音: リョウ 訓: 
意味: 升(ます、枡)で米などの物の嵩(かさ)を量(はか)る。
人や物の資質シシツを量る、推(お)し量る、見当を付ける。
ものを作る際に量を決めて使うもの、それを使ってものを作る。
家畜の餌(えさ)、給与、賃金、代金。
料理(リョウリ)状態を見極めてうまく調整・処置・処理すること日食材を取り揃(そろ)え調理すること、また調理した食べ物。",料 → JPDB Kanji Freq: 336,漢字の読みを入力してください,Text
