Question,Answers,Comment,Instructions
"息子が通っているピアノ教室の発表会で、緊張して引けなくってしまった子がいた。大人だって\_\_\_ \_\_\_ \___★__\_ \_\_\_無理はないだろう。
 1. そうなるのも 
 2. 緊張するんだから 
 3. 勢いの前で何かをするのは 
 4. 子供が",2,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"（テレビ番組のナレーションで）
「蚊と言えば、動物の血を吸うイメージがありますが、実は血を吸うのは雌だけだそうです。しかも、\_\_\_ \_\_\_ \___★__\_ \_\_\_専門家に詳しく聞いてみよう。
 1. 雌に限っての 
 2. とか 
 3. 行動なのだ 
 4. 産卵を控えた",3,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"昨年度までは社内研修後のアンケートを記述式で行っていたが、まとめるのに時間がかかる\_\_\_ \_\_\_ \___★__\_ \_\_\_、今年度は選択式で行うことにした。
 1. うえに 
 2. 評判も良くなった 
 3. ことを踏まえ 
 4. 受講者からの",2,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"枕を変えたら、今までより良く眠れるようになった。自分に合った\_\_\_ \_\_\_ \___★__\_ \_\_\_驚いた。
 1. 睡眠の質があるなんて 
 2. 枕に換えるだけで 
 3. 思っていなかったから 
 4. こんなにも",1,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"人工知能をはじめとする\_\_\_ \_\_\_ \___★__\_ \_\_\_企業が多い。
 1. メリットは理解しつつも 
 2. 導入に至っていない 
 3. 先端技術を取り入れる 
 4. 扱える人材の確保やコスト面での難しさから",4,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"昨日はとても寒く、積もり\_\_\_ \_\_\_ \___★__\_ \_\_\_ずっと雪が降っていた。
 1. が 
 2. こそ 
 3. しなかった 
 4. 午前中",1,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"この映画はあまりにも正直で\_\_\_ \_\_\_ \___★__\_ \_\_\_、コメディー作品だ。
 1. 真面目すぎる 
 2. 周りの人々とのトラブルが絶えない 
 3. がゆえに 
 4. 男の日常を描いた",4,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"\_\_\_ \_\_\_ \___★__\_ \_\_\_読みやすいように、 最近は、 ビジネス理論を漫画でわかりやすく解説したものが多い。
 1. 堅苦しいものと思われるがちだが 
 2. 抵抗がある人にも 
 3. 一般的にビジネス書というと 
 4. ビジネス書に",4,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"渋滞の中を\_\_\_ \_\_\_ \___★__\_ \_\_\_遊園地に入る前から疲れてしまった。
 1. 今度は 
 2. 3時間運転して 
 3. 駐車場が混雑していて 
 4. ようやくついたと思ったら",1,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"商品やサービスが\_\_\_ \_\_\_ \___★__\_ \_\_\_ない。
 1. 売れるも売れないも 
 2. その存在が 
 3. 知られないことには 
 4. どんなに良い物でも",3,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"\_\_\_ \_\_\_ \___★__\_ \_\_\_良心は残っているはずだ。
 1. どこかに 
 2. 悪人で 
 3. あろうと 
 4. どんな",2,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"インターネットの功罪といった議論があるが、インターネットはただの手段だ。その価値は\_\_\_ \_\_\_ \___★__\_ \_\_\_ものだと思う。
 1. 人の使い方 
 2. 使う 
 3. 決まる 
 4. 次第で",4,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"たばこの値段が\_\_\_ \_\_\_ \___★__\_ \_\_\_ことだ。
 1. わたしにとっては 
 2. 上がろうと下がろうと 
 3. どうでもいい 
 4. たばこを吸わない",1,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"Ａ「見てみて。レストラン『夢』の無料券もらっちゃった。」Ｂ「いいなあ。ちょっと見せて。なんだ。デザート\_\_\_ \_\_\_ \___★__\_ \_\_\_じゃないか。」
 1. が 
 2. だけ 
 3. いう 
 4. ただって",3,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"1日午後4時ごろ、システムトラブルの影響により、一時メールサービスに障害が発生しました。お客様に\_\_\_ \_\_\_ \___★__\_ \_\_\_願い申し上げます。
 1. 今後は再発防止に努めて参りますので 
 2. 深くおわび申し上げますとともに 
 3. 多大なご不使をおかけしましたことを 
 4. 引き続き本サービスをご利用くださいますよう",1,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"秋の初めてのこの時期は、 真夏の戻った\_\_\_ \_\_\_ \___★__\_ \_\_\_、気温の差が大きくて体調を崩しやすいので、注意が必要だ。
 1. 日もあり 
 2. 日もあれば 
 3. ひんやりとした 
 4. かのような",2,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"歴史的価値が高いとされる旧白本小学校の校舎を始めて見たが、 とても
\_\_\_ \_\_\_ \___★__\_ \_\_\_驚いた。
 1. 100年前に 
 2. 現代的なデザインに 
 3. 建てられたものとは 
 4. 思えないほどの",4,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"くしゃみや鼻水といった症状が現れる花粉症は、 風邪と\_\_\_ \_\_\_ \___★__\_ \_\_\_
ケースもあるそうだ。
 1. 自覚がない 
 2. 自分は花粉症だという 
 3. 症状が似ている 
 4. こともあって",2,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"高校卒業後の進路について両親に反対されたが、誰に何と\_\_\_ \_\_\_ \___★__\_ \_\_\_思う。
 1. 思える道を 
 2. 信じて進みたいと 
 3. 言われようとも 
 4. 自分がこれだと",1,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"企業の海外進出が成功するかどうかは、\_\_\_ \_\_\_ \___★__\_ \_\_\_といってもいいだろう。
 1. 優秀な人材を確保できる 
 2. にかかっている 
 3. か否か 
 4. その国の事情をよく知る",3,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"A「おとといは大雨、昨日は車のパンク。旅行に来てからトラブル続きで嫌になるよね。」B「本当だよ。最終日の\_\_\_ \_\_\_ \___★__\_ \_\_\_」
 1. 何も 
 2. 今日こそ 
 3. ように 
 4. 起きません",4,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"うちの娘は、なぜあんなに買い物に時間がかかるのか。ブラウス\_\_\_ \_\_\_ \___★__\_ \_\_\_、全くあきれてしまった。
 1. 4時間もかかる 
 2. だけのことなのに 
 3. 1枚選ぶ 
 4. とは",1,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"この仕事をすべて\_\_\_ \_\_\_ \___★__\_ \_\_\_無理だ。
 1. 一人でやる 
 2. 新入社員の田中さん 
 3. には 
 4. のは",2,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"最近、運動不足だ。何しろ外出\_\_\_ \_\_\_ \___★__\_ \_\_\_、あとは朝か ら晩まで家にいるという生活なのだ。
 1. もので 
 2. 近所のスーパーに行く 
 3. 程度の 
 4. といったら",3,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"X 交通のバス路線が一部廃止される問題で、会社側から地域住民に対し、路線を廃止する\_\_\_ \_\_\_ \___★__\_ \_\_\_について、説明がなされた。
 1. 及び 
 2. に至った 
 3. 経緯 
 4. 今後の対他",1,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"勉強に専念するためにアルバイトをすぐにでも\_\_\_ \_\_\_ \___★__\_ \_\_\_困っている。
 1. やめられず 
 2. スタッフ不足から 
 3. やめるに 
 4. やめたいが",3,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
"昨日、息子が近所の公園で捕まえてきた昆虫を見て驚いた。虫について\_\_\_ \_\_\_ \___★__\_ \_\_\_。あんな虫は見たことがなかった。
 1. だったら 
 2. 知っているつもりの 
 3. 人よりも詳しく 
 4. 私でも",2,,問題\6次の文の、\_★\_に入る最もよいものを、1・2・3・4から一つ選びなさい。
